EXPID,PEAKID,YEAR,SEASON,HOST,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,SKI,PARAPENTE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,O2USED,COMRTE,STDRTE,PRIMRTE,CAMP_HEIGHTS,CAMP_SITES_LIST,NUM_CAMPS,TERMREASON_STRING,YEAR_SEASON_DATE,PKNAME,PKNAME2,LOCATION,HEIGHTM,REGION,OPEN,PSTATUS,NAME,ALTERNATE_NAMES,LAT,LON,ELEVATION_M
EVER96118,EVER,1996,1,2,N Col-NE Ridge,,,,UK,1,0,0,0,39,46,1996-05-26,1,0,0,11,2,0,9,3,0,1,1,True,False,"['5200', '6400', '7000', '7800', '8300']","[('ChineseBC(10/04,5200m),', ''), ('ABC(17/04,6400m),', ''), ('C1(27/04,7000m),', ''), ('C2(16/05,7800m),', ''), ('C3(18/05,8300m),', '')]",5,Success (main peak),1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96114,EVER,1996,1,2,N Col-NE Ridge,,,,Norway,1,0,0,0,40,44,1996-05-21,1,0,0,8,5,0,3,3,0,1,1,True,False,"['5200', '7800', '8300']","[('ChineseBC(07/04,5200m),', ''), ('ABC(11/04,6450),', ''), ('C1(20/04,7060),', ''), ('C2(15/05,7800m),', ''), ('C3(16/05,8300m),', '')]",5,Success (main peak),1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96124,EVER,1996,1,2,N Col-NE Ridge,,,,Greece,0,0,0,0,14,27,1996-05-14,4,0,0,5,0,0,2,0,0,0,1,True,False,"['6450', '7000', '7800', '8000']","[('ChineseBC(17/04),', ''), ('ABC(21/04,6450m),', ''), ('C1(30/04,7000m),', ''), ('C2(01/05,7800m),', '')]",4,"Bad weather (storms, high winds)",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96125,EVER,1996,1,2,N Col-NE Ridge,,,,Italy,0,0,0,0,31,34,1996-05-21,10,0,0,9,0,0,0,0,0,0,1,True,False,"['6400', '7000', '7700', '8000']","[('ChineseBC(17/04),', ''), ('ABC(23/04,6400m),', ''), ('C1(01/05,7000m),', ''), ('C2(04/05,7700m),', '')]",4,"Route technically too difficult, lack of experience, strength, or motivation",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96127,EVER,1996,1,2,N Col-N Ridge-N Face (Great Couloir),,,,Slovenia,0,0,0,0,17,24,1996-05-16,7,0,0,6,0,0,6,0,0,1,0,,False,"['6450', '7000', '7800', '8200']","[('ChineseBC(22/04),', ''), ('ABC(28/04,6450m),', ''), ('C1(30/04,7000m),', ''), ('C2(08/05,7800m),', '')]",4,"Illness, AMS, exhaustion, or frostbite",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96121,EVER,1996,1,2,N Col-NE Ridge,,,,Taiwan,0,0,0,0,16,29,1996-05-12,8,0,0,3,0,0,5,0,0,1,1,True,False,"['6500', '7000', '8300', '8000']","[('ChineseBC(13/04),', ''), ('ABC(19/04,6500m),', ''), ('C4(28/04,7000m),', ''), ('xxx(29/05,8300m),', ''), ('', 'C5'), ('', 'm')]",6,"Lack (or loss) of supplies, support or equipment",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96117,EVER,1996,1,2,W Rongbuk Glacier-N Col-NE Ridge,,,,Spain,0,0,0,0,41,45,1996-05-24,4,0,0,7,0,0,0,0,0,0,0,,False,"['5500', '5800', '6400', '7000', '7600', '7800']","[('ChineseBC(09/04),', ''), ('ABC(14/04,5500m),', ''), ('C1(23/04,5800m),', ''), ('C2(03/05,6400m),', ''), ('C3(09/05,7000m),', ''), ('C4(10/05,7600m),', '')]",6,"Bad weather (storms, high winds)",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96126,EVER,1996,1,2,N Col-NE Ridge,,,,Germany,1,0,0,0,37,40,1996-05-27,1,0,0,5,2,0,0,0,0,1,1,True,False,"['5200', '6470', '7000', '7800', '8250']","[('ChineseBC(17/04,5200m),', ''), ('ABC(20/04,6470m),', ''), ('C1(27/04,7000m),', ''), ('C2(08/05,7800m),', ''), ('C3(09/05,8250m),', '')]",5,Success (main peak),1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96112,EVER,1996,1,2,N Col-NE Ridge,,,,Germany,0,0,0,0,49,57,1996-06-02,8,0,0,15,0,0,0,0,0,0,1,True,False,"['5200', '6350', '7000', '7800', '8300', '8500']","[('ChineseBC(06/04,5200m),', ''), ('ABC(12/04,6350m),', ''), ('C1(16/04,7000m),', ''), ('C2(26/04,7800m),', ''), ('C3(24/05,8300m),', '')]",5,"Lack (or loss) of supplies, support or equipment",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96122,EVER,1996,1,2,N Col-N Face (Great Couloir) (to 8300m),N Col-N Face (Great Couloir)-N Ridge (to 8250m),,,Hungary,0,0,0,0,24,45,1996-05-28,4,0,0,17,0,1,0,0,0,1,0,False,False,"['6400', '7000', '7820', '8300', '8250']","[('ChineseBC(13/04),', ''), ('ABC(19/04,6400m),', ''), ('C1(24/04,7000m),', ''), ('C2(01/05,7820m),', '')]",4,"Bad weather (storms, high winds)",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96129,EVER,1996,1,2,N Col-NE Ridge,,,,Switzerland,0,0,0,0,4,10,1996-05-25,4,0,0,2,0,0,0,0,0,0,1,True,False,"['6400', '7300']","[('ABC(15/05,6400m),', '')]",1,"Bad weather (storms, high winds)",1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96110,EVER,1996,1,2,N Col-NE Ridge,,,,India,1,0,0,0,35,52,1996-05-27,1,0,0,33,8,3,13,0,0,1,1,True,False,"['5200', '6400', '7040', '7850', '8320']","[('BC(05/04,5200m),', ''), ('C1(5700m),', ''), ('C2(5800m),', ''), ('C3.ABC(10/04,6400m),', ''), ('C4(19/04,7040m),', ''), ('C5(03/05,7850m),', ''), ('C6(09/05,8320m),', '')]",7,Success (main peak),1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96107,EVER,1996,1,2,N Col-NE Ridge,,,,Japan,1,0,0,0,37,44,1996-05-18,1,0,0,16,4,0,14,6,0,1,1,True,False,"['6450', '7020', '8300']","[('BC(04/04),', ''), ('ABC(14/04,6450m),', ''), ('C4(27/04,7020m),', ''), ('C5(10/05,8300m),', '')]",4,Success (main peak),1996-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER81302,EVER,1981,3,1,W Cwm-W Ridge,,,,New Zealand,0,0,0,0,22,29,1981-10-12,4,0,0,2,0,0,2,0,0,0,0,,False,"['5250', '6100', '6400', '7010', '7500', '7770']","[('BC(13/09,5250m),', ''), ('C1(17/09,6100m),', ''), ('C2(20/09,6400m),', ''), ('C3(24/09,7010m),', ''), ('C4(02/10,7500m),', '')]",5,"Bad weather (storms, high winds)",1981-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER81301,EVER,1981,3,1,S Pillar-SE Ridge,,,,USA,1,0,0,0,52,62,1981-10-31,1,0,0,21,3,0,5,2,0,1,0,,False,"['5400', '6100', '6400', '7250', '7530', '8050']","[('BC(30/08,5400m),', ''), ('C1(12/09,6100m),', ''), ('C2(15/09,6400m),', ''), ('C3(24/09,7250m),', ''), ('C4(04/10,7530m),', ''), ('C5(11/10,8050m),', '')]",6,Success (main peak),1981-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER81303,EVER,1981,3,2,E Face,,,,USA,0,0,0,0,37,0,,4,0,0,19,0,0,0,0,0,0,0,,False,['5180'],"[('BC(28/08,5180m),', ''), ('C1(5485m),', ''), ('C2(5790m),', ''), ('C3(5915m),', ''), ('C4(6400m),', '')]",5,"Bad weather (storms, high winds)",1981-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96201,EVER,1996,2,2,N Face (Japanese Couloir) (to 7300m),N Ridge-N Face (to 8300m),,,Switzerland,0,0,0,0,66,0,,4,0,0,6,0,0,4,0,0,0,0,,False,"['5200', '5500', '6000', '8300']","[('RoadCamp(21/07,5200m),', ''), ('BC(06/07,5500m),', ''), ('ABC(06/08,6000m),', '')]",3,"Bad weather (storms, high winds)",1996-06-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER81101,EVER,1981,1,2,N Col-NE Ridge,,,,France,0,0,0,0,73,90,1981-06-01,4,0,0,28,0,0,13,0,0,1,1,True,False,"['5200', '7020', '7600', '8250', '8550']","[('BC(03/03,5200m),', ''), ('C1(5600m),', ''), ('C2(6000m),', ''), ('C3(6500m),', ''), ('C4(03/04,7020m),', ''), ('C5(21/04,7600m),', ''), ('C6(13/05,8250m),', '')]",7,"Bad weather (storms, high winds)",1981-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER81102,EVER,1981,1,1,Lho La-W Ridge,,,,Japan,0,0,0,0,56,60,1981-05-24,7,0,0,20,0,0,23,0,0,1,0,,False,"['5330', '6025', '6700', '7200', '7500', '8100', '8750']","[('BC(25/03,5330m),', ''), ('C1(11/04,6025m),', ''), ('C2(21/04,6700m),', ''), ('C3(25/04,7200m),', ''), ('C4(05/05,7500m),', ''), ('C5(15/05,8100m),', '')]",6,"Illness, AMS, exhaustion, or frostbite",1981-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96306,EVER,1996,3,1,S Col-SE Ridge,,,,France,0,0,0,0,34,43,1996-10-12,5,0,0,9,0,1,4,0,0,0,1,True,False,"['5400', '6000', '6500', '7250', '7900']","[('BC(30/08,5400m),', ''), ('C1(06/09,6000m),', ''), ('C2(08/09,6500m),', ''), ('C3(20/09,7250m),', '')]",4,"Bad conditions (deep snow, avalanching, falling ice, or rock)",1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80402,EVER,1980,4,1,Lho La-W Ridge,,,,UK,0,0,0,0,42,55,1981-01-30,4,0,0,11,0,0,0,0,0,0,0,,False,"['5500', '6100', '6860', '7160', '7300']","[('BC(06/12,5500m),', ''), ('C1(15/12,6100m),', ''), ('C2(02/01,6860m),', ''), ('C3(15/01,7160m),', '')]",4,"Bad weather (storms, high winds)",1980-11-29,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER89315,EVER,1989,3,2,N Face (Japanese & Hornbein Couloirs),,,,Japan,0,0,0,0,57,66,1989-10-30,5,0,0,9,0,0,0,0,0,0,0,,False,"['5150', '5500', '6150', '6900', '7500', '8000', '8200']","[('TempBC(25/08,5150m),', ''), ('BC(30/08,5500m),', ''), ('ABC(03/09,6150m),', ''), ('C1(23/09,6900m),', ''), ('C2(13/10,7500m),', ''), ('C3(20/10,8000m),', '')]",6,"Bad conditions (deep snow, avalanching, falling ice, or rock)",1989-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80301,EVER,1980,3,1,S Col-SE Ridge,,,,Italy,0,0,0,0,48,53,1980-10-19,4,0,0,52,0,1,25,0,1,1,1,True,False,"['5400', '6000', '6400', '7400', '8000', '8500', '8763']","[('BC(27/08,5400m),', ''), ('C1(02/09,6000m),', ''), ('C2(10/09,6400m),', ''), ('C3(17/09,7400m),', ''), ('C4(28/09,8000m),', ''), ('Dep(05/10,8500m),', '')]",6,"Bad weather (storms, high winds)",1980-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80201,EVER,1980,2,2,N Col-N Ridge-N Face,,,,Italy,1,0,0,0,47,56,1980-08-29,1,0,0,2,1,0,0,0,0,0,1,False,False,"['5100', '6500', '7800', '8200', '8200']","[('BC(04/07,5100m),', ''), ('ABC(14/07,6500m),', ''), ('Biv1(18/08,7800m),', ''), ('Biv2(19/08,8200m),', '')]",4,Success (main peak),1980-06-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80102,EVER,1980,1,1,S Pillar-SE Ridge,,,,Poland,1,0,0,0,55,60,1980-05-24,1,0,0,16,2,0,0,0,0,1,0,,False,"['5360', '7200', '8050', '8300']","[('BC(25/03,5360m),', ''), ('C1(6050m),', ''), ('C2(6500m),', ''), ('C3(07/04,7200m),', ''), ('C4(28/04,8050m),', ''), ('C5(14/05,8300m),', '')]",6,Success (main peak),1980-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80101,EVER,1980,1,1,S Col-SE Ridge,,,,Spain,1,0,0,0,55,62,1980-05-21,1,0,0,12,1,0,35,1,0,1,1,True,False,"['5400', '6100', '6500', '7360', '8000']","[('BC(20/03,5400m),', ''), ('C1(05/04,6100m),', ''), ('C2(07/04,6500m),', ''), ('C3(17/04,7360m),', ''), ('C4(19/04,8000m),', '')]",5,Success (main peak),1980-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80401,EVER,1980,4,1,S Col-SE Ridge,,,,Japan,0,0,0,0,61,66,1981-02-01,4,0,0,17,0,1,20,0,0,1,1,True,False,"['5350', '6050', '6500', '7300', '8000']","[('BC(27/11,5350m),', ''), ('C1(09/12,6050m),', ''), ('C2(17/12,6500m),', ''), ('C3(26/12,7300m),', '')]",4,"Bad weather (storms, high winds)",1980-11-29,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80103,EVER,1980,1,2,N Col-NE Ridge,N Face (Japanese & Hornbein Couloirs),,,Japan,1,1,0,0,59,0,,1,0,0,27,3,1,22,0,0,1,0,,False,[],[],0,Success (main peak),1980-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96302,EVER,1996,3,1,S Col-SE Ridge,,,,S Korea,1,0,0,0,50,51,1996-10-12,1,0,0,9,2,0,9,3,1,1,1,True,False,"['5350', '6050', '6400', '7300', '7900']","[('BC(22/08,5350m),', ''), ('C1(05/09,6050m),', ''), ('C2(09/09,6400m),', ''), ('C3(20/09,7300m),', ''), ('C4(10/10,7900m),', '')]",5,Success (main peak),1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96303,EVER,1996,3,1,S Col-SE Ridge,,,,Germany,0,0,0,0,37,47,1996-10-13,5,0,0,10,0,0,8,0,0,0,1,True,False,"['5350', '6050', '6450', '7250', '7900']","[('BC(27/08,5350m),', ''), ('C1(29/08,6050m),', ''), ('C2(05/09,6450m),', ''), ('C3(11/09,7250m),', '')]",4,"Bad conditions (deep snow, avalanching, falling ice, or rock)",1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96304,EVER,1996,3,1,S Col-SE Ridge,,,,Japan,0,0,0,0,24,44,1996-10-11,5,0,0,2,0,0,2,0,1,0,1,True,False,"['5350', '6050', '6450', '7250', '7800']","[('BC(28/08,5350m),', ''), ('C1(06/09,6050m),', ''), ('C2(07/09,6450m),', ''), ('C3(20/09,7250m),', '')]",4,"Bad conditions (deep snow, avalanching, falling ice, or rock)",1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96301,EVER,1996,3,2,N Col-NE Ridge,,,,Indonesia,1,0,0,0,37,41,1996-09-30,1,0,0,2,1,0,5,5,0,1,1,True,False,"['6400', '7000', '7900', '8200']","[('BC(20/08),', ''), ('ABC(26/08,6400m),', ''), ('C1(09/09,7000m),', ''), ('C2(22/09,7900m),', ''), ('C3(25/09,8200m),', '')]",5,Success (main peak),1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96307,EVER,1996,3,2,N Col-NE Ridge,,,,S Africa,0,0,0,0,19,48,1996-10-23,4,0,0,6,0,0,0,0,0,0,1,True,False,"['5200', '6500', '7000', '7300']","[('BC(05/09,5200m),', ''), ('ABC(11/09,6500m),', ''), ('C1(20/09,7000m),', '')]",3,"Bad weather (storms, high winds)",1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96308,EVER,1996,3,2,N Col-NE Ridge,,,,USA,0,0,0,0,10,16,1996-09-29,14,0,0,3,0,0,2,0,0,0,1,True,False,"['5200', '6400']","[('BC(13/09,5200m),', ''), ('', 'ABC'), ('', 'm')]",3,Other,1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER96305,EVER,1996,3,2,N Col-NE Ridge,,,,Czech Republic,0,0,0,0,22,44,1996-10-12,4,0,0,15,0,0,2,0,0,1,1,True,False,"['5200', '6400', '7000', '7600', '8200']","[('BC(29/08,5200m),', ''), ('ABC(31/08,6400m),', ''), ('C1(05/09,7000m),', ''), ('C2(18/09,7600m),', '')]",4,"Bad weather (storms, high winds)",1996-08-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER80104,EVER,1980,1,1,,,,,Spain,0,0,0,0,0,0,,12,0,0,18,0,0,0,0,0,0,0,,True,[],[],0,Did not attempt climb,1980-03-01,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER82303,EVER,1982,3,2,N Col-NE Ridge,,,,Netherlands,0,0,0,0,52,62,1982-10-17,4,0,0,17,0,0,4,0,0,1,1,True,False,"['5180', '5600', '6000', '6500', '7000', '7600', '7850']","[('BC(16/08,5180m),', ''), ('C1(18/08,5600m),', ''), ('C2(22/08,6000m),', ''), ('C3(25/08,6500m),', ''), ('C4(16/09,7000m),', ''), ('C5(05/10,7600m),', '')]",6,"Bad weather (storms, high winds)",1982-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER82301,EVER,1982,3,1,Lho La-W Ridge,,,,Spain,0,0,0,0,64,71,1982-10-21,6,0,0,17,0,0,20,0,2,1,0,,False,"['5350', '6050', '6770', '7140', '7540', '8100', '8500']","[('BC(11/08,5350m),', ''), ('C1(29/08,6050m),', ''), ('C2(17/09,6770m),', ''), ('C3(21/09,7140m),', ''), ('C4(06/10,7540m),', ''), ('C5(13/10,8100m),', '')]",6,Accident (death or serious injury),1982-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER82302,EVER,1982,3,1,S Col-SE Ridge,,,,Canada,1,0,0,0,50,0,,1,0,0,22,2,1,29,4,3,1,1,True,False,"['5200', '6060', '6500', '7200', '8000']","[('BC(16/08,5200m),', ''), ('C1(16/09,6060m),', ''), ('C2(22/09,6500m),', ''), ('C3(28/09,7200m),', ''), ('C4(04/10,8000m),', '')]",5,Success (main peak),1982-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER79101,EVER,1979,1,1,Lho La-W Ridge (up); N Face (Hornbein)-W Ridge (down),,,,Yugoslavia,1,0,0,0,46,54,1979-05-21,1,0,0,31,4,0,20,1,1,1,0,,False,"['5350', '6050', '6770', '7170', '7550', '8100']","[('BC(28/03,5350m),', ''), ('C1(06/04,6050m),', ''), ('C2(14/04,6770m),', ''), ('C3(18/04,7170m),', ''), ('C4(27/04,7550m),', ''), ('C5(02/05,8100m),', '')]",6,Success (main peak),1979-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER79302,EVER,1979,3,2,N Face (recon to 6400m),N Col (recon to 6800m),,,Japan,0,0,0,0,16,0,,6,0,0,9,0,0,10,0,3,0,0,,False,"['5150', '6400', '6500', '6800']","[('BC(26/09,5150m),', ''), ('C1(5550m),', ''), ('C2(6150m),', ''), ('', 'Central'), ('', 'Rongbuk'), ('', 'Glacier'), ('', 'm'), ('', 'East'), ('', 'Rongbuk'), ('Glacier.C3(10/10,6500m),', '')]",10,Accident (death or serious injury),1979-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER79301,EVER,1979,3,1,S Col-SE Ridge,,,,W Germany,1,0,0,0,37,0,,1,0,0,9,8,2,20,5,0,1,1,True,False,"['5400', '6000', '6500', '7200', '8000']","[('BC(25/08,5400m),', ''), ('C1(04/09,6000m),', ''), ('C2(07/09,6500m),', ''), ('C3(12/09,7200m),', ''), ('C4(24/09,8000m),', '')]",5,Success (main peak),1979-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER79401,EVER,1979,4,1,S Col-SE Ridge,,,,Poland,1,0,0,0,48,51,1980-02-20,1,0,0,20,2,0,6,0,0,1,1,True,False,"['5360', '6050', '6500', '7150', '7960']","[('BC(31/12,5360m),', ''), ('C1(08/01,6050m),', ''), ('C2(09/01,6500m),', ''), ('C3(15/01,7150m),', ''), ('C4(11/02,7960m),', '')]",5,Success (main peak),1979-11-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER78301,EVER,1978,3,1,S Col-SE Ridge,,,,W Germany,1,0,0,0,41,0,,1,0,0,21,9,0,10,3,0,1,1,True,False,"['5400', '6000', '6500', '7250', '8000']","[('BC(03/09,5400m),', ''), ('C1(02/09,6000m),', ''), ('C2(09/09,6500m),', ''), ('C3(18/09,7250m),', ''), ('C4(30/09,8000m),', '')]",5,Success (main peak),1978-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER77101,EVER,1977,1,1,S Col-SE Ridge,,,,New Zealand,0,0,0,0,61,0,,4,0,0,8,0,0,0,0,0,1,1,True,False,"['5400', '5880', '6160', '6580', '6740', '7560', '7980', '8000']","[('BC(14/03,5400m),', ''), ('C1(19/03,5880m),', ''), ('C2(29/03,6160m),', ''), ('C3(05/04,6580m),', ''), ('C4(20/04,6740m),', ''), ('C5(25/04,7560m),', ''), ('C6(26/04,7980m),', '')]",7,"Bad weather (storms, high winds)",1977-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
